Student ID,Age,Gender,Home Region,Home City,Program ID,Program Main Category Code,Program Sub Category Code,Technology Type,Program Skill Level,Program Presentation Method,Program Start Date,Program End Date,Program Days,Completed Degree,Level of Education,College,University Degree Score,University Degree Score System,Employment Status,Job Type,Still Working,Y,Age Range by Program
c3edcb21-f8a9-4abb-8a01-5af656d3f7a0,28,Male,Riyadh Region,Riyadh,2b233479-c1fa-49e5-8591-3524e22f88df,PCRF,PCRF,Traditional,Intermediate,In-person,2023-08-06,2023-08-10,5,No,Bachelor,Information and Communication Technology,2.15,4.0,Employed,Full-time,Yes,0,18-34
72ed82fd-b386-4395-a3cd-b1d15e675d23,23,Male,Riyadh Region,Riyadh,ec39b045-a8a4-4ae6-bc4b-c108c9562904,PCRF,PCRF,Traditional,Intermediate,In-person,2022-11-20,2022-12-01,12,Yes,Bachelor,Information and Communication Technology,4.32,5.0,Unemployed,No Job,No,0,21-38
bbfaed13-d441-4613-a41e-34e708f8ffb1,22,Male,Riyadh Region,Riyadh,d1407f07-2b9d-4b24-a37e-cadf8a28c8d8,CAUF,SWPS,Traditional,Beginner,In-person,2023-04-30,2023-06-22,54,Yes,Bachelor,Information and Communication Technology,4.0,5.0,Graduate,No Job,No,0,21-39
58662460-cde6-42aa-a7ac-d8c95cdbcf4e,21,Female,Asir Region,Abha,46e7d55e-f11d-47c3-8310-a907c1584671,ABIR,No sub,Traditional,Beginner,Remote,2022-07-03,2022-07-07,5,No,Secondary,No College,0.0,5.0,Student,No Job,No,1,19-43
efb7850f-cfbb-4181-83a4-ad7d84fcb8a0,27,Female,Al-Baha Region,Al-Baha,a342d46f-2357-4398-958c-a0a759f5d5eb,APMR,SRTA,Traditional,Intermediate,Remote,2023-09-17,2023-09-28,12,Yes,Bachelor,Information and Communication Technology,4.0,4.0,Employed,Full-time,Yes,0,20-46
4e104333-3266-4e37-99d6-430c5c22410d,36,Female,Riyadh Region,Riyadh,e0189c33-e562-4d49-8b09-c1cc3f9781c9,INFA,INFA,Traditional,Intermediate,In-person,2023-01-22,2023-02-02,12,Yes,Master,"Business, Management and Law",3.98,4.0,Employed,Full-time,Yes,0,22-43
83861e15-bd5b-4977-9b96-c1e4163fff02,22,Female,Riyadh Region,Riyadh,eaa49c92-77da-4177-9970-0146981a1b50,APMR,SRTA,Traditional,Intermediate,In-person,2023-03-05,2023-03-16,12,Yes,Bachelor,Information and Communication Technology,4.9,5.0,Student,No Job,No,0,20-42
65e2cfbb-733e-44c0-bebc-b6a11d616053,29,Female,Riyadh Region,Riyadh,6ce6bec8-883d-48bd-8351-fd5f6f761bdd,CAUF,CRDP,Supportive,Beginner,In-person,2022-10-02,2022-10-06,5,Yes,Bachelor,Information and Communication Technology,3.87,5.0,Employed,Full-time,Yes,0,20-37
3f1a3c5d-d050-45e4-9a85-ff570b8626d9,20,Female,Riyadh Region,Riyadh,a0282350-7236-47f4-acd0-88cfb67ade07,CAUF,CRDP,Supportive,Beginner,In-person,2022-10-16,2022-10-20,5,Yes,Bachelor,Arts and Humanities,4.63,5.0,Student,No Job,No,0,19-41
8e49664a-7153-4333-8327-069e20cc4fdb,42,Male,Makkah Region,Makkah,dd948935-4e37-4454-81f2-13d75c10cd69,PCRF,PCRF,Supportive,Advanced,Remote,2023-04-02,2023-04-06,5,Yes,Bachelor,Information and Communication Technology,4.85,5.0,Employed,Full-time,Yes,0,21-42
7a30423a-9a2b-4b4e-98bc-f61fb0a89c9b,25,Male,Riyadh Region,Riyadh,1c8a5fbd-9986-486f-9d9b-b50568f2589b,PCRF,PCRF,Emerging,Advanced,In-person,2023-02-12,2023-03-02,19,Yes,Bachelor,Information and Communication Technology,3.92,5.0,Employed,Full-time,Yes,1,21-46
a4d599c6-722d-46bc-a912-bf542f9e49ca,39,Male,Riyadh Region,Riyadh,d6d3617d-5dd2-4e4c-b2b4-f525b9a05a18,CAUF,SWPS,Traditional,Beginner,In-person,2022-08-28,2022-09-01,5,Yes,Master,Information and Communication Technology,5.0,5.0,Employed,Full-time,Yes,0,18-47
8d3cbf10-a94a-4ef1-96e8-95706d9a8211,27,Female,Riyadh Region,Riyadh,06a5100e-185f-4b2c-acfd-bd9a3d0ff042,PCRF,PCRF,Traditional,Intermediate,In-person,2022-08-03,2022-08-27,25,Yes,Bachelor,Information and Communication Technology,3.74,5.0,Employed,Full-time,Yes,0,21-39
d2782c1d-ad2b-4d30-8cf3-0d4a3a8ef7f7,22,Female,Riyadh Region,Riyadh,84878a26-c398-48e9-a5b2-2c6d8efaa550,CAUF,SWPS,Traditional,Intermediate,In-person,2022-11-20,2022-11-23,4,Yes,Bachelor,Arts and Humanities,4.0,4.0,Student,No Job,No,1,19-24
4e461468-351a-44b3-addc-baeb7631764e,24,Female,Makkah Region,Jeddah,6e2c05b7-03d7-4e8a-b2e5-6c31a0333165,CAUF,No sub,Traditional,Beginner,Remote,2022-11-06,2022-12-29,54,No,Bachelor,Information and Communication Technology,4.96,5.0,Graduate,No Job,No,1,22-37
57382a83-6939-4220-8c65-b641bda0fd5e,28,Male,Medina Region,Medina,549a26f0-c3f0-44b9-bb42-29dfe506cfbd,APMR,KLTM,Emerging,Intermediate,In-person,2023-05-21,2023-06-15,26,Yes,Bachelor,Information and Communication Technology,3.78,5.0,Unemployed,No Job,No,0,20-49
02c58956-0f80-4db2-80a3-e0c139fb6eb0,30,Female,Riyadh Region,Riyadh,75615c77-f45c-4ccb-a747-bb4bbcb311b2,TOSL,TOSL,Traditional,Intermediate,In-person,2022-11-20,2022-11-24,5,Yes,Bachelor,Information and Communication Technology,4.0,5.0,Employed,Full-time,Yes,0,21-39
df976fdd-cf48-4437-a231-83b48d794d1f,22,Female,Riyadh Region,Riyadh,e006900d-05a9-4c2b-a36f-0ffb9fce44cd,APMR,No sub,Traditional,Intermediate,In-person,2023-07-23,2023-09-14,54,Yes,Bachelor,Information and Communication Technology,4.94,5.0,Unemployed,No Job,No,0,16-33
767bcc59-ff78-4a23-83c2-87dece4e66e0,29,Female,Riyadh Region,Riyadh,d650205d-956e-4479-9e4f-153a362c28d9,APMR,SRTA,Traditional,Intermediate,In-person,2023-11-12,2023-11-16,5,Yes,Bachelor,"Business, Management and Law",3.0,5.0,Unemployed,No Job,No,0,24-37
4b2452c0-4e22-4975-9e45-95e8ca7dd627,24,Female,Riyadh Region,Riyadh,d32da0e9-1aed-48c3-992d-a22f9ccc741e,CAUF,SWPS,Traditional,Intermediate,In-person,2023-04-30,2023-06-22,54,Yes,Bachelor,Information and Communication Technology,4.1,5.0,Graduate,No Job,No,0,21-38
4abf09c5-a8c6-4d51-900c-d36aa6c29bad,23,Male,Asir Region,Abha,ee2e00ae-4645-4821-bf20-eea765a5c51d,APMR,SRTA,Traditional,Intermediate,Remote,2023-04-02,2023-04-06,5,No,Bachelor,Information and Communication Technology,4.29,5.0,Student,No Job,No,1,23-41
ed00eb37-f484-4ce0-a93e-0b74c0e8d18b,23,Female,Najran Region,Najran,bc72074a-cac8-4dab-9530-018072bbbcd2,APMR,SRTA,Traditional,Intermediate,In-person,2023-06-11,2023-06-22,12,Yes,Bachelor,Information and Communication Technology,4.44,5.0,Graduate,No Job,No,0,20-41
11c919e8-d6d6-4b4d-b414-356868da308f,21,Male,Asir Region,Abha,02ae0b47-64a6-47a1-b3c5-c0e4df393c30,PCRF,PCRF,Traditional,Beginner,In-person,2023-07-16,2023-07-20,5,Yes,Bachelor,Information and Communication Technology,4.51,5.0,Student,No Job,No,0,20-27
f6d7a3c6-7898-4097-8039-8c36a425da4e,30,Male,Riyadh Region,Riyadh,4995be52-1108-4880-b852-bda36ea0ee56,TOSL,TOSL,Traditional,Advanced,In-person,2022-12-21,2023-02-02,44,Yes,Bachelor,Information and Communication Technology,2.0,4.0,Employed,Full-time,Yes,0,21-51
2dc33e74-40db-4724-aa0d-105f18e21dc9,30,Female,Riyadh Region,Riyadh,a8841902-da19-4b48-8243-386ae61246ec,APMR,No sub,Emerging,Advanced,Remote,2023-09-03,2023-09-07,5,Yes,Master,"Business, Management and Law",4.55,5.0,Unemployed,No Job,No,0,22-36
37323f60-024c-4aec-a2fc-7b1c048520a5,30,Male,Makkah Region,Taif,aab6e8f7-5f67-4691-b6a9-6b1004cb98cd,APMR,SRTA,Traditional,Intermediate,In-person,2023-03-12,2023-03-16,5,No,Master,Information and Communication Technology,3.45,4.0,Employed,Full-time,Yes,1,21-57
07b27e41-88b7-4e91-b4dd-906be94361f9,24,Female,Asir Region,Khamis Mushait,621097d4-b367-4606-8c17-1810a0f75f52,PCRF,PCRF,Traditional,Beginner,In-person,2023-07-16,2023-08-03,19,Yes,Bachelor,Information and Communication Technology,3.71,5.0,Unemployed,No Job,No,0,20-39
39d09418-679f-4d39-b46c-d14eae77b50a,22,Female,Medina Region,Yanbu,f6feebca-cf2e-49f8-b3df-f3bb115cd241,APMR,SRTA,Emerging,Intermediate,Remote,2023-11-12,2023-11-16,5,No,Bachelor,Information and Communication Technology,3.0,4.0,Student,No Job,No,0,19-38
15928308-1175-4b82-aa95-e6b64266d8a1,28,Male,Riyadh Region,Riyadh,4995be52-1108-4880-b852-bda36ea0ee56,TOSL,TOSL,Traditional,Advanced,In-person,2022-12-21,2023-02-02,44,Yes,Bachelor,Information and Communication Technology,3.29,5.0,Employed,Full-time,Yes,0,21-51
373778c7-e3d8-4609-9715-8060edecf35f,21,Female,Asir Region,Abha,06a5100e-185f-4b2c-acfd-bd9a3d0ff042,PCRF,PCRF,Traditional,Beginner,In-person,2022-08-03,2022-08-27,25,Yes,Bachelor,Information and Communication Technology,5.0,5.0,Student,No Job,No,0,21-39
be6ad0b1-98c0-44f7-a50a-a5f9f67a258e,28,Male,Riyadh Region,Riyadh,e0fd5e0e-5d24-413b-96c8-be0525cfc2fa,APMR,SRTA,Traditional,Beginner,In-person,2023-04-30,2023-06-22,54,No,Master,Information and Communication Technology,3.0,4.0,Unemployed,No Job,No,0,23-32
abc5f7b2-1ab6-4222-a266-0e28d2f492a9,25,Male,Riyadh Region,Riyadh,32bce2ad-426a-4096-b7d0-78b5f30bd8a0,ABIR,INFA,Emerging,Beginner,In-person,2023-05-14,2023-05-25,12,Yes,Bachelor,Information and Communication Technology,4.0,5.0,Unemployed,No Job,No,0,20-43
26361824-12d1-4718-9e3c-0a26a19cf1fb,36,Male,Riyadh Region,Riyadh,0d6336e2-4a79-4c32-8f15-073f9a4f6976,PCRF,PCRF,Traditional,Beginner,In-person,2023-10-29,2023-11-09,12,No,Master,"Social Sciences, Journalism and Media",4.66,5.0,Employed,Full-time,Yes,1,19-48
65401142-e2db-46b8-bd12-ba204336b8e3,26,Male,Riyadh Region,Riyadh,96dd2655-a3f3-4507-913e-ebfd2dd0f7a6,PCRF,PCRF,Supportive,Beginner,In-person,2023-10-01,2023-10-12,12,Yes,Bachelor,Information and Communication Technology,4.0,5.0,Employed,Full-time,Yes,0,21-28
2895953f-7b1a-4778-9970-55df47275086,28,Female,Riyadh Region,Riyadh,e087e1ff-ee27-4ead-b267-e73ef638ad3f,APMR,SRTA,Traditional,Intermediate,In-person,2022-09-04,2022-09-07,4,Yes,Bachelor,"Natural Sciences, Mathematics and Statistics",3.0,5.0,Employed,Full-time,Yes,0,21-42
cfdeabbb-7cf4-4a98-8ab1-0195496479e5,27,Male,Riyadh Region,Riyadh,ab263106-20a8-42aa-9626-278e62ae3a49,CAUF,SWPS,Traditional,Advanced,In-person,2023-09-03,2023-09-14,12,Yes,Bachelor,"Engineering, Manufacturing and Construction",2.0,4.0,Employed,Full-time,Yes,0,22-49
75b0c3b8-ef5c-404a-ba71-501157bb3b15,24,Male,Riyadh Region,Riyadh,32bce2ad-426a-4096-b7d0-78b5f30bd8a0,ABIR,INFA,Emerging,Beginner,In-person,2023-05-14,2023-05-25,12,Yes,Bachelor,Information and Communication Technology,4.3,5.0,Employed,Full-time,Yes,0,20-43
da69ac1f-98ff-4610-8d93-cac6c00ca841,34,Female,Riyadh Region,Riyadh,ee8edc03-54db-45ad-9417-9e7df440c8d6,CAUF,SWPS,Emerging,Intermediate,In-person,2023-07-23,2023-07-27,5,Yes,Bachelor,Health and Wellness,3.93,5.0,Employed,Full-time,Yes,0,20-42
ca309fed-29f3-4ce8-800b-c25385e9eec0,25,Female,Riyadh Region,Riyadh,0121066e-b5f6-40f0-b381-670545d2aa55,CAUF,CRDP,Emerging,Beginner,In-person,2023-02-26,2023-03-02,5,Yes,Bachelor,Arts and Humanities,4.34,5.0,Unemployed,No Job,No,0,19-43
6cf269de-291d-4ee0-a861-33a4cc7a1d03,23,Male,Al-Baha Region,Al-Baha,899795e1-7bf3-46d0-a58e-824d4033f6da,PCRF,PCRF,Traditional,Intermediate,Remote,2023-05-14,2023-11-02,173,No,Bachelor,Information and Communication Technology,2.5,5.0,Graduate,No Job,No,1,21-42
b2064701-1acb-4b79-a7d9-b853219e69a2,28,Male,Riyadh Region,Riyadh,ce173b66-cd22-4a7a-9cb5-c872f6942f50,PCRF,PCRF,Traditional,Intermediate,In-person,2023-07-23,2023-07-27,5,No,Bachelor,Information and Communication Technology,4.41,5.0,Unemployed,No Job,No,0,23-40
9476654e-5016-431e-b833-26b156573bb2,31,Male,Riyadh Region,Riyadh,55a8f0c7-7fdc-4574-9828-44e5979f7c78,PCRF,PCRF,Traditional,Advanced,In-person,2023-05-28,2023-06-01,5,Yes,Bachelor,Information and Communication Technology,3.43,5.0,Employed,Full-time,Yes,0,24-45
bb546eb9-63dc-4f39-b51d-750e5373a8e0,30,Female,Eastern Province,Dammam,6e2c05b7-03d7-4e8a-b2e5-6c31a0333165,CAUF,No sub,Traditional,Beginner,Remote,2022-11-06,2022-12-29,54,No,Master,Information and Communication Technology,3.54,4.0,Unemployed,No Job,No,0,22-37
5ee84697-1bf9-4533-8b15-7659a4731dec,26,Female,Riyadh Region,Riyadh,96dd2655-a3f3-4507-913e-ebfd2dd0f7a6,PCRF,PCRF,Supportive,Beginner,In-person,2023-10-01,2023-10-12,12,Yes,Bachelor,Information and Communication Technology,3.5,5.0,Employed,Full-time,Yes,0,21-28
b2536c3d-14ac-4367-b60f-842911523ae6,27,Female,Riyadh Region,Riyadh,ee2e00ae-4645-4821-bf20-eea765a5c51d,APMR,SRTA,Traditional,Intermediate,Remote,2023-04-02,2023-04-06,5,Yes,Bachelor,Information and Communication Technology,3.22,5.0,Unemployed,No Job,No,0,23-41
01b810b1-6715-4018-8aba-2e0bbe571c85,26,Male,Riyadh Region,Riyadh,1465111d-94bb-4c7f-abca-4fbd19944f52,CAUF,SWPS,Traditional,Intermediate,In-person,2023-04-30,2023-06-22,54,Yes,Bachelor,Information and Communication Technology,4.43,5.0,Employed,Full-time,Yes,0,20-42
124feb25-c952-42be-af3c-15a802744a75,30,Male,Eastern Province,Hafr Al-Batin,ee1206d8-ea7a-492e-af9d-24d6f4039e18,PCRF,PCRF,Emerging,Beginner,In-person,2023-04-02,2023-04-06,5,No,Bachelor,Information and Communication Technology,3.76,5.0,Employed,Full-time,Yes,1,20-42
01c8e87f-1046-460e-9181-b4c706e3e62c,31,Male,Riyadh Region,Riyadh,ec39b045-a8a4-4ae6-bc4b-c108c9562904,PCRF,PCRF,Traditional,Intermediate,In-person,2022-11-20,2022-12-01,12,Yes,Bachelor,Information and Communication Technology,3.77,5.0,Employed,Full-time,Yes,0,21-38
2faddc63-f168-46db-93fa-9427ce117e30,25,Male,Jazan Region,Jazan,a5a9e969-2d2d-4a17-a8e9-b1589d970847,CAUF,SWPS,Traditional,Beginner,In-person,2022-12-11,2022-12-22,12,No,Bachelor,"Business, Management and Law",3.9,5.0,Graduate,No Job,No,0,20-32
7116c203-9961-44cd-a36e-b2dcff81f009,28,Female,Riyadh Region,Riyadh,96dd2655-a3f3-4507-913e-ebfd2dd0f7a6,PCRF,PCRF,Supportive,Beginner,In-person,2023-10-01,2023-10-12,12,No,Bachelor,Information and Communication Technology,3.49,5.0,Employed,Full-time,Yes,0,21-28
09c0c88e-b84d-4652-8f87-ff7af6a31824,22,Female,Riyadh Region,Riyadh,555795c5-5a97-43ae-ae84-cba8e6848fd7,APMR,No sub,Traditional,Beginner,In-person,2023-07-16,2023-07-20,5,No,Bachelor,Arts and Humanities,4.9,5.0,Student,No Job,No,1,20-49
e5cad377-f854-4eee-9585-433dd674313a,24,Female,Makkah Region,Jeddah,774699c7-15e8-484e-9045-efe5905866aa,APMR,SRTA,Emerging,Intermediate,Remote,2022-11-06,2022-11-10,5,Yes,Bachelor,Information and Communication Technology,4.84,5.0,Graduate,No Job,No,0,20-40
8edc7f32-ea60-4e9f-822b-ba5897bf0bdb,19,Female,Riyadh Region,Riyadh,c1ade348-9775-4501-b050-252d5c5e6468,CAUF,SWPS,Traditional,Beginner,Remote,2022-12-18,2022-12-22,5,Yes,Bachelor,Information and Communication Technology,4.96,5.0,Employed,Full-time,Yes,0,19-41
208f23cf-d949-4722-bbe4-f88619d0b6db,26,Male,Riyadh Region,Riyadh,c5df4638-1aac-495d-8968-44b8440930bb,INFA,INFA,Traditional,Advanced,In-person,2023-03-05,2023-03-16,12,Yes,Bachelor,Information and Communication Technology,3.29,5.0,Employed,Full-time,Yes,0,21-42
58d3e662-ef3c-409b-8391-ef26e5ac2512,25,Male,Makkah Region,Jeddah,71232fc2-3531-4297-a355-d83628f945bb,APMR,SWPS,Traditional,Intermediate,In-person,2023-03-05,2023-03-09,5,No,Bachelor,"Business, Management and Law",4.17,5.0,Graduate,No Job,No,1,21-32
473496e0-9521-4f30-a955-dfa15dffabc2,22,Female,Asir Region,Abha,c8b4f6d3-7705-4373-b2e0-a110f416e893,CAUF,SWPS,Traditional,Beginner,Remote,2022-07-31,2022-09-22,54,Yes,Bachelor,Information and Communication Technology,4.9,5.0,Graduate,No Job,No,0,22-43
821ab215-1a43-4ade-9b7f-181c48f48555,27,Male,Riyadh Region,Riyadh,4c255030-eed6-40ca-bd10-ff197b3ce310,APMR,SRTA,Traditional,Beginner,In-person,2023-01-29,2023-02-02,5,Yes,Bachelor,Information and Communication Technology,2.59,5.0,Employed,Full-time,Yes,0,24-49
21bdeb6d-2371-4c49-aca6-0152218763a9,27,Male,Medina Region,Medina,5b4d389b-ce84-46c4-87f0-70531fdaf1e7,INFA,INFA,Traditional,Intermediate,In-person,2023-05-14,2023-05-25,12,Yes,Bachelor,Information and Communication Technology,3.36,5.0,Employed,Full-time,Yes,0,22-44
d3a20356-11d6-4dac-bc0d-1a6457641bc4,26,Male,Riyadh Region,Riyadh,6e2c05b7-03d7-4e8a-b2e5-6c31a0333165,CAUF,No sub,Traditional,Beginner,In-person,2022-11-06,2022-12-29,54,Yes,Bachelor,Information and Communication Technology,2.87,4.0,Employed,Full-time,Yes,0,22-37
6afb5e95-928b-4c6a-9b6e-f23eddf745f2,35,Female,Riyadh Region,Riyadh,aee3a7b8-28ea-4b9d-963f-2f1413b81c04,PCRF,PCRF,Traditional,Intermediate,Remote,2023-07-23,2023-08-03,12,Yes,Bachelor,Information and Communication Technology,3.28,5.0,Employed,Full-time,Yes,0,19-44
b4efc965-0ac7-4ad4-86eb-bab6d3c874c2,30,Male,Riyadh Region,Riyadh,453686d8-4023-4506-b2df-fac8b059ac26,PCRF,PCRF,Traditional,Beginner,In-person,2023-05-28,2023-06-08,12,No,Bachelor,Information and Communication Technology,2.21,4.0,Employed,Full-time,Yes,1,24-37
445d47a6-9433-4432-8848-0ba20cb71676,21,Female,Riyadh Region,Riyadh,4995be52-1108-4880-b852-bda36ea0ee56,TOSL,TOSL,Traditional,Advanced,In-person,2022-12-21,2023-02-02,44,No,Diploma,Information and Communication Technology,4.3,5.0,Graduate,No Job,No,0,21-51
9462fc01-3ca1-4fbb-ba80-5b2deb186368,23,Male,Makkah Region,Makkah,dd44bcda-1cac-4a3c-a116-38a43ed584ac,CAUF,SWPS,Traditional,Advanced,Remote,2023-01-15,2023-02-09,26,No,Secondary,No College,96.0,100.0,Student,No Job,No,0,20-42
7b1fce34-fb95-4532-a54c-2d28212a5c43,22,Female,Riyadh Region,Riyadh,308f8825-3fe4-4a7a-877d-e2a345ae503c,CAUF,SWPS,Traditional,Intermediate,Remote,2022-07-31,2022-09-22,54,Yes,Diploma,Information and Communication Technology,4.69,5.0,Employed - Student,Part-time,Yes,0,22-32
984abe44-c837-4192-bf41-f6908fac6861,34,Female,Riyadh Region,Riyadh,4f8c696a-b783-4d40-9776-105f6d3bd624,CAUF,SWPS,Supportive,Intermediate,In-person,2023-04-02,2023-06-06,66,Yes,Master,Information and Communication Technology,4.39,5.0,Employed,Full-time,Yes,0,22-34
739fde38-920a-43c1-8a05-a99d09ea10d4,23,Male,Riyadh Region,Riyadh,786daedd-7fb3-4c4f-9c24-e19768b39ece,APMR,No sub,Emerging,Intermediate,In-person,2023-01-08,2023-03-07,59,Yes,Bachelor,Information and Communication Technology,4.67,5.0,Student,No Job,No,0,20-38
1573c5f9-349b-4e1b-82bc-2050009e36cd,22,Female,Riyadh Region,Riyadh,91cb1fe9-6f95-44aa-900c-42f41320a1a8,APMR,No sub,Traditional,Intermediate,In-person,2023-03-19,2023-03-30,12,Yes,Bachelor,Information and Communication Technology,4.6,5.0,Student,No Job,No,1,20-24
47ce7552-3141-473f-a7cc-9ae76ca04b5b,22,Female,Riyadh Region,Riyadh,154bd70a-8c72-44f4-8528-751c041f7d35,APMR,QTDY,Traditional,Beginner,In-person,2023-01-29,2023-02-16,19,Yes,Bachelor,Information and Communication Technology,3.0,4.0,Employed - Student,Internship,Yes,0,19-41
c024bde3-0c98-4791-8b50-ac6f240c7b13,26,Female,Riyadh Region,Riyadh,60494e5b-b20a-4440-ab75-0fd257748dcc,TOSL,No sub,Supportive,Advanced,In-person,2023-11-12,2023-12-14,33,Yes,Bachelor,Information and Communication Technology,3.54,5.0,Employed,Full-time,Yes,0,19-42
130ec5fb-9e28-439a-b7c8-773c3afdf5db,21,Male,Asir Region,Muhayil,dd948935-4e37-4454-81f2-13d75c10cd69,PCRF,PCRF,Traditional,Intermediate,Remote,2023-04-02,2023-04-06,5,Yes,Secondary,No College,97.25,100.0,Student,No Job,No,0,21-42
7f470ba7-c6e8-4c5c-9cba-3e32db1bac8c,27,Female,Riyadh Region,Riyadh,b0501cb8-fcdf-4479-9578-240aeee4a75f,CAUF,No sub,Emerging,Advanced,In-person,2023-08-27,2023-09-07,12,No,Bachelor,Arts and Humanities,4.0,5.0,Employed,Full-time,Yes,0,19-42
190d0804-3ecb-4f0e-9385-2cba73095a7b,22,Female,Qassim Region,Mudhnb,e94942dd-8684-4746-97ae-df567b9b0a4a,PCRF,PCRF,Supportive,Beginner,Remote,2023-05-14,2023-05-25,12,Yes,Secondary,No College,97.0,100.0,Student,No Job,No,0,19-41
a8df012c-e797-4115-8f7e-c7dfcbc1a5aa,25,Female,Riyadh Region,Riyadh,1c8a5fbd-9986-486f-9d9b-b50568f2589b,PCRF,PCRF,Traditional,Advanced,In-person,2023-02-12,2023-03-02,19,Yes,Bachelor,Information and Communication Technology,4.0,5.0,Freelance,Flexible,Yes,0,21-46
7f317864-f798-44c0-b461-454878d3e59d,29,Female,Riyadh Region,Riyadh,74e75422-7dc1-4e2c-b7bf-60adf28a9d25,CAUF,SWPS,Traditional,Beginner,In-person,2022-09-12,2022-09-20,9,Yes,Diploma,Arts and Humanities,4.96,5.0,Unemployed,No Job,No,0,20-37
a43ef84a-cf33-4836-ba45-1a9b6628e683,40,Female,Riyadh Region,Riyadh,27cbfc82-ea42-4bd2-8269-9e939452ee19,CAUF,SWPS,Traditional,Beginner,In-person,2023-12-10,2023-12-21,12,Yes,Bachelor,Information and Communication Technology,2.0,5.0,Unemployed,No Job,No,0,22-40
3e0be186-09f8-4317-a260-d626b655effc,42,Male,Riyadh Region,Riyadh,6912b706-121b-49c7-9b7b-c0c1dddd9fb4,TOSL,No sub,Traditional,Beginner,In-person,2023-03-19,2023-03-23,5,Yes,Bachelor,Information and Communication Technology,2.5,4.0,Employed,Full-time,Yes,0,22-42
93d1e5a7-f0d5-455f-821c-bb896d669492,28,Female,Riyadh Region,Riyadh,4ad7a7dc-abcf-43fa-b2e3-07095e083661,PCRF,PCRF,Emerging,Advanced,In-person,2023-11-12,2023-11-16,5,Yes,Bachelor,"Natural Sciences, Mathematics and Statistics",3.0,5.0,Unemployed,No Job,No,0,19-42
66978fee-8ceb-47b4-a23a-b302ffbe0e48,31,Male,Riyadh Region,Riyadh,476e7d2f-c531-4689-a425-4093f43ce655,PCRF,PCRF,Traditional,Beginner,Remote,2023-10-01,2023-10-05,5,Yes,Master,"Business, Management and Law",4.62,5.0,Unemployed,No Job,No,0,23-40
f8e2a3c5-d075-4177-bbeb-5611235607da,37,Male,Riyadh Region,Riyadh,ec39b045-a8a4-4ae6-bc4b-c108c9562904,PCRF,PCRF,Traditional,Intermediate,In-person,2022-11-20,2022-12-01,12,Yes,Master,Information and Communication Technology,3.8,4.0,Employed,Full-time,Yes,0,21-38
82b47eff-619d-467c-9ca8-5c4835314716,24,Female,Eastern Province,Khobar,f6feebca-cf2e-49f8-b3df-f3bb115cd241,APMR,SRTA,Traditional,Intermediate,Remote,2023-11-12,2023-11-16,5,Yes,Bachelor,"Natural Sciences, Mathematics and Statistics",3.0,5.0,Employed,Full-time,Yes,0,19-38
c82e7298-79b9-40d4-99ba-61f19389dcdd,33,Female,Riyadh Region,Riyadh,e6be9f1a-dffa-4662-a7d2-74a6e12ad4b2,CAUF,SWPS,Supportive,Beginner,In-person,2022-11-06,2022-11-17,12,No,Diploma,Health and Wellness,3.55,5.0,Employed,Full-time,Yes,0,18-49
2db86d26-6184-4815-bab6-3e0cd364e4cc,22,Female,Qassim Region,Buraidah,e94942dd-8684-4746-97ae-df567b9b0a4a,PCRF,PCRF,Traditional,Beginner,Remote,2023-05-14,2023-05-25,12,Yes,Bachelor,Information and Communication Technology,4.5,5.0,Student,No Job,No,0,19-41
366313ba-d622-4db5-88f3-bd5175531d86,23,Female,Riyadh Region,Riyadh,d710aa58-f37b-4dfe-8321-80c30c833c7c,CAUF,SWPS,Traditional,Intermediate,In-person,2023-03-05,2023-03-16,12,Yes,Bachelor,Information and Communication Technology,4.6,5.0,Employed,Full-time,Yes,0,23-31
e4a182a4-4f1c-4e7f-a5ab-8234974cc433,28,Female,Makkah Region,Jeddah,e0189c33-e562-4d49-8b09-c1cc3f9781c9,INFA,INFA,Traditional,Intermediate,Remote,2023-02-19,2023-03-02,12,Yes,Bachelor,Information and Communication Technology,3.95,5.0,Employed,Full-time,Yes,0,22-43
f3cdf73a-3c87-43b6-a8a4-8881249c7bd7,24,Female,Riyadh Region,Riyadh,8321b238-a67b-41fe-a70c-87eb262e42f8,PCRF,PCRF,Supportive,Beginner,In-person,2023-09-10,2023-09-21,12,No,Bachelor,Information and Communication Technology,3.8,5.0,Employed,Full-time,Yes,1,22-41
3ec566b6-7694-421b-b16a-a23811196b5e,30,Female,Riyadh Region,Riyadh,a0282350-7236-47f4-acd0-88cfb67ade07,CAUF,CRDP,Supportive,Beginner,In-person,2022-10-16,2022-10-20,5,No,Bachelor,Information and Communication Technology,4.47,5.0,Employed,Full-time,Yes,1,19-41
